id,syear,sex,alter,anz_pers,anz_kind,bildung,erwerb,branche,gesund_org,lebensz_org,einkommenj1,einkommenj2,einkommenm1,einkommenm2,high_education
12668.0,2015.0,[0] male,73.0,3.0,0.0,9.0,[5] Not employed,,[4] Not so well ,6.0,0.0,0.0,0.0,0.0,0
12668.0,2016.0,[0] male,74.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,,0.0,0.0,0.0,0.0,0
12668.0,2017.0,[0] male,75.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
12668.0,2018.0,[0] male,76.0,2.0,0.0,9.0,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,0
12668.0,2019.0,[0] male,77.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
29084.0,2015.0,[1] female,70.0,3.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
29084.0,2016.0,[1] female,71.0,2.0,0.0,9.0,[5] Not employed,,[4] Not so well ,,0.0,0.0,0.0,0.0,0
29084.0,2017.0,[1] female,72.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
29084.0,2018.0,[1] female,73.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
29084.0,2019.0,[1] female,74.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
21591.0,2015.0,[1] female,58.0,2.0,0.0,12.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,8.0,30228.328125,0.0,2716.198974609375,0.0,0
21591.0,2016.0,[1] female,59.0,2.0,0.0,12.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,8.0,33151.8515625,0.0,2639.263427734375,0.0,0
21591.0,2017.0,[1] female,60.0,2.0,0.0,12.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,8.0,33799.73046875,0.0,2995.256591796875,0.0,0
21591.0,2018.0,[1] female,61.0,2.0,0.0,12.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,9.0,34245.13671875,0.0,3277.497314453125,0.0,0
21591.0,2019.0,[1] female,62.0,2.0,0.0,12.0,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,8.0,32260.591796875,0.0,3700.949462890625,0.0,0
16386.0,2015.0,[1] female,53.0,2.0,0.0,13.0,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,6.0,22580.6953125,0.0,1881.4876708984375,0.0,1
16386.0,2016.0,[1] female,54.0,2.0,0.0,13.0,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,6.0,23334.28515625,0.0,1953.238525390625,0.0,1
16386.0,2017.0,[1] female,55.0,2.0,0.0,13.0,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,8.0,24166.00390625,0.0,2008.1544189453125,0.0,1
16386.0,2018.0,[1] female,56.0,2.0,0.0,13.0,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,7.0,25142.056640625,0.0,1992.1544189453125,0.0,1
16386.0,2019.0,[1] female,57.0,2.0,0.0,13.0,[-2] Employed part-time,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,7.0,28676.6484375,0.0,2893.40576171875,0.0,1
30194.0,2015.0,[1] female,57.0,2.0,0.0,14.5,[-2] Employed part-time,[84] Public administration and defense; compulsory social security,[3] Satisfactory,5.0,22745.0859375,0.0,2772.9873046875,0.0,1
30194.0,2016.0,[1] female,58.0,2.0,0.0,14.5,[-2] Employed part-time,[84] Public administration and defense; compulsory social security,[4] Not so well ,5.0,21493.5234375,0.0,2424.52783203125,0.0,1
30194.0,2017.0,[1] female,59.0,2.0,0.0,14.5,[-2] Employed part-time,[84] Public administration and defense; compulsory social security,[4] Not so well ,3.0,35108.1640625,0.0,2789.97802734375,0.0,1
30194.0,2018.0,[1] female,60.0,2.0,0.0,14.5,[5] Not employed,,[3] Satisfactory,5.0,31714.462890625,0.0,0.0,0.0,1
30194.0,2019.0,[1] female,61.0,2.0,0.0,14.5,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,1
29821.0,2015.0,[1] female,33.0,3.0,0.0,13.0,[-2] Employed part-time,[85] Education and teaching,[1] Very well ,7.0,9586.96875,0.0,722.3450927734375,0.0,1
29821.0,2016.0,[1] female,34.0,3.0,0.0,13.0,[-2] Employed part-time,[85] Education and teaching,[1] Very well ,8.0,8201.5009765625,0.0,567.5968017578125,0.0,1
29821.0,2017.0,[1] female,35.0,2.0,0.0,18.0,[-1] Employed full-time ,[85] Education and teaching,[2] Well ,8.0,374.650146484375,0.0,974.2669677734375,0.0,1
29821.0,2018.0,[1] female,36.0,2.0,0.0,18.0,[-1] Employed full-time ,[85] Education and teaching,[3] Satisfactory,8.0,15130.20703125,0.0,1252.178466796875,0.0,1
29821.0,2019.0,[1] female,37.0,2.0,0.0,18.0,[-1] Employed full-time ,[85] Education and teaching,[1] Very well ,8.0,61918.42578125,0.0,5183.22802734375,0.0,1
25609.0,2015.0,[1] female,31.0,2.0,0.0,18.0,[-1] Employed full-time ,[20] Manufacture of chemical products,[2] Well ,7.0,51253.82421875,0.0,4076.783935546875,0.0,1
25609.0,2017.0,[1] female,33.0,3.0,1.0,18.0,[5] Not employed,,[2] Well ,8.0,2856.603515625,0.0,0.0,0.0,1
25609.0,2018.0,[1] female,34.0,3.0,1.0,18.0,[-2] Employed part-time,,[3] Satisfactory,6.0,8584.1865234375,0.0,2038.77880859375,0.0,1
25609.0,2019.0,[1] female,35.0,5.0,3.0,18.0,[5] Not employed,,[3] Satisfactory,6.0,13052.2421875,0.0,0.0,0.0,1
25746.0,2015.0,[0] male,50.0,3.0,1.0,10.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[3] Satisfactory,8.0,54108.24609375,0.0,4176.2939453125,0.0,0
25746.0,2016.0,[0] male,51.0,3.0,1.0,10.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[3] Satisfactory,5.0,46684.37109375,0.0,3816.981689453125,0.0,0
25746.0,2017.0,[0] male,52.0,1.0,0.0,10.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[2] Well ,6.0,53438.0625,0.0,4216.572265625,0.0,0
25746.0,2018.0,[0] male,53.0,1.0,0.0,10.5,[-1] Employed full-time ,[25] Manufacture of fabricated metal products,[3] Satisfactory,5.0,53572.26171875,0.0,4064.349609375,0.0,0
25746.0,2019.0,[0] male,54.0,1.0,0.0,10.5,[-1] Employed full-time ,[29] Manufacture of motor vehicles and parts of motor vehicles,[3] Satisfactory,6.0,50852.54296875,0.0,4198.3876953125,0.0,0
24454.0,2015.0,[1] female,82.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
24454.0,2016.0,[1] female,83.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
24454.0,2017.0,[1] female,84.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
24454.0,2018.0,[1] female,85.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
24454.0,2019.0,[1] female,86.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
9750.0,2015.0,[1] female,58.0,2.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[4] Not so well ,7.0,26271.439453125,0.0,3042.2890625,222.18222045898438,0
9750.0,2016.0,[1] female,59.0,2.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[4] Not so well ,8.0,33817.03125,0.0,3262.207275390625,0.0,0
9750.0,2017.0,[1] female,60.0,2.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[4] Not so well ,7.0,43561.87109375,0.0,3132.8251953125,0.0,0
9750.0,2018.0,[1] female,61.0,2.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[4] Not so well ,8.0,43517.19921875,0.0,2652.84326171875,0.0,0
9750.0,2019.0,[1] female,62.0,2.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[4] Not so well ,7.0,42194.8515625,3633.579345703125,3678.029541015625,0.0,0
6146.0,2015.0,[1] female,32.0,2.0,1.0,11.0,[-1] Employed full-time ,[88] Social services (excluding homes),[2] Well ,7.0,31554.99609375,0.0,2332.084228515625,0.0,0
6146.0,2016.0,[1] female,33.0,2.0,1.0,11.0,[-1] Employed full-time ,[88] Social services (excluding homes),[1] Very well ,8.0,27589.83984375,0.0,2490.8505859375,0.0,0
6146.0,2017.0,[1] female,34.0,2.0,1.0,11.0,[-1] Employed full-time ,[88] Social services (excluding homes),[1] Very well ,7.0,32353.900390625,0.0,2753.966552734375,0.0,0
6146.0,2018.0,[1] female,35.0,2.0,1.0,11.0,[-2] Employed part-time,[88] Social services (excluding homes),[2] Well ,7.0,27215.228515625,0.0,3415.724609375,0.0,0
6146.0,2019.0,[1] female,36.0,2.0,1.0,11.0,[-1] Employed full-time ,[88] Social services (excluding homes),[1] Very well ,8.0,38157.15625,0.0,4030.830322265625,0.0,0
4178.0,2015.0,[1] female,80.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
22719.0,2015.0,[0] male,52.0,3.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[3] Satisfactory,7.0,45650.6015625,0.0,3837.650634765625,0.0,0
22719.0,2016.0,[0] male,53.0,3.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[3] Satisfactory,7.0,45626.26171875,0.0,4147.0673828125,0.0,0
22719.0,2017.0,[0] male,54.0,3.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[3] Satisfactory,8.0,48089.91015625,0.0,4579.349609375,0.0,0
22719.0,2018.0,[0] male,55.0,3.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[3] Satisfactory,7.0,51991.984375,0.0,4360.3193359375,0.0,0
22719.0,2019.0,[0] male,56.0,3.0,0.0,12.0,[-1] Employed full-time ,[84] Public administration and defense; compulsory social security,[3] Satisfactory,7.0,7116.52392578125,0.0,4314.4814453125,0.0,0
27367.0,2015.0,[0] male,50.0,4.0,2.0,10.5,[5] Not employed,,[4] Not so well ,3.0,0.0,0.0,0.0,0.0,0
27367.0,2016.0,[0] male,51.0,4.0,2.0,10.5,[5] Not employed,,[5] Badly ,3.0,0.0,0.0,0.0,0.0,0
27367.0,2017.0,[0] male,52.0,4.0,2.0,10.5,[5] Not employed,,[5] Badly ,2.0,0.0,0.0,0.0,0.0,0
27367.0,2018.0,[0] male,53.0,4.0,1.0,10.5,[5] Not employed,,[4] Not so well ,3.0,0.0,0.0,0.0,0.0,0
27367.0,2019.0,[0] male,54.0,4.0,1.0,10.5,[5] Not employed,,[4] Not so well ,3.0,0.0,0.0,0.0,0.0,0
14156.0,2015.0,[1] female,73.0,1.0,0.0,11.0,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
10429.0,2015.0,[0] male,40.0,3.0,1.0,10.5,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[3] Satisfactory,7.0,23270.076171875,0.0,2290.391357421875,0.0,0
10429.0,2016.0,[0] male,41.0,3.0,1.0,10.5,[-1] Employed full-time ,[47] Retail trade (excluding motor vehicles and motorcycles),[2] Well ,6.0,30911.580078125,0.0,2335.32763671875,0.0,0
10429.0,2017.0,[0] male,42.0,3.0,1.0,10.5,[-1] Employed full-time ,[80] Guard and security services and detective agencies,[2] Well ,6.0,22983.998046875,0.0,2640.68505859375,0.0,0
358.0,2015.0,[0] male,51.0,2.0,0.0,11.5,[-1] Employed full-time ,"[43] Site preparation, construction installation and other finishing trades",[3] Satisfactory,5.0,21944.037109375,0.0,2832.553955078125,0.0,0
358.0,2016.0,[0] male,52.0,2.0,0.0,11.5,[-1] Employed full-time ,"[43] Site preparation, construction installation and other finishing trades",[3] Satisfactory,3.0,33057.48046875,0.0,3281.6611328125,0.0,0
358.0,2017.0,[0] male,53.0,2.0,0.0,11.5,[-1] Employed full-time ,[33] Repair and installation of machinery and equipment,[3] Satisfactory,6.0,31944.599609375,0.0,2523.8935546875,0.0,0
358.0,2018.0,[0] male,54.0,3.0,1.0,11.5,[-1] Employed full-time ,[33] Repair and installation of machinery and equipment,[2] Well ,6.0,35387.140625,0.0,2838.393798828125,0.0,0
358.0,2019.0,[0] male,55.0,3.0,0.0,11.5,[-1] Employed full-time ,[28] Mechanical engineering,[2] Well ,7.0,40013.078125,0.0,3273.43359375,0.0,0
3622.0,2015.0,[0] male,21.0,3.0,1.0,13.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,1
3622.0,2016.0,[0] male,22.0,3.0,1.0,13.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,1
3622.0,2017.0,[0] male,23.0,3.0,1.0,13.0,[5] Not employed,,[1] Very well ,9.0,0.0,0.0,0.0,0.0,1
3622.0,2018.0,[0] male,24.0,3.0,0.0,13.0,[5] Not employed,,[1] Very well ,9.0,0.0,0.0,0.0,0.0,1
19524.0,2015.0,[0] male,72.0,2.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,1
19524.0,2016.0,[0] male,73.0,2.0,0.0,18.0,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,1
19524.0,2017.0,[0] male,74.0,2.0,0.0,18.0,[5] Not employed,,[4] Not so well ,7.0,0.0,0.0,0.0,0.0,1
19524.0,2018.0,[0] male,75.0,2.0,0.0,18.0,[5] Not employed,,[4] Not so well ,7.0,0.0,0.0,0.0,0.0,1
19524.0,2019.0,[0] male,76.0,2.0,0.0,18.0,[5] Not employed,,[4] Not so well ,7.0,0.0,0.0,0.0,0.0,1
7564.0,2015.0,[0] male,39.0,1.0,0.0,18.0,[-1] Employed full-time ,"[59] Production, distribution and sale of motion pictures and television programs; cinemas; sound studios and music publishing",[2] Well ,8.0,0.0,0.0,6333.73583984375,0.0,1
7564.0,2016.0,[0] male,40.0,1.0,0.0,18.0,[-1] Employed full-time ,"[59] Production, distribution and sale of motion pictures and television programs; cinemas; sound studios and music publishing",[2] Well ,8.0,0.0,0.0,3143.34423828125,0.0,1
7564.0,2017.0,[0] male,41.0,2.0,0.0,18.0,[-1] Employed full-time ,"[59] Production, distribution and sale of motion pictures and television programs; cinemas; sound studios and music publishing",[2] Well ,8.0,0.0,0.0,5163.5791015625,0.0,1
7564.0,2018.0,[0] male,42.0,1.0,0.0,18.0,[-1] Employed full-time ,"[59] Production, distribution and sale of motion pictures and television programs; cinemas; sound studios and music publishing",[2] Well ,8.0,0.0,0.0,4408.35302734375,0.0,1
7564.0,2019.0,[0] male,43.0,1.0,0.0,18.0,[-1] Employed full-time ,"[59] Production, distribution and sale of motion pictures and television programs; cinemas; sound studios and music publishing",[2] Well ,7.0,0.0,0.0,4792.94970703125,0.0,1
672.0,2015.0,[0] male,75.0,2.0,0.0,13.0,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,1
672.0,2016.0,[0] male,76.0,2.0,0.0,13.0,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,1
672.0,2017.0,[0] male,77.0,2.0,0.0,13.0,[5] Not employed,,[2] Well ,7.0,0.0,0.0,0.0,0.0,1
672.0,2019.0,[0] male,79.0,1.0,0.0,13.0,[5] Not employed,,[3] Satisfactory,4.0,0.0,0.0,0.0,0.0,1
26504.0,2015.0,[1] female,60.0,2.0,0.0,10.5,[-1] Employed full-time ,[27] Manufacture of electrical equipment,[3] Satisfactory,8.0,41391.0546875,0.0,3450.116943359375,0.0,0
26504.0,2016.0,[1] female,61.0,2.0,0.0,10.5,[-1] Employed full-time ,[27] Manufacture of electrical equipment,[3] Satisfactory,8.0,47332.9765625,0.0,3823.827392578125,0.0,0
26504.0,2017.0,[1] female,62.0,2.0,0.0,10.5,[-1] Employed full-time ,[27] Manufacture of electrical equipment,[2] Well ,8.0,48194.62109375,0.0,2947.814697265625,0.0,0
26504.0,2018.0,[1] female,63.0,2.0,0.0,10.5,[-1] Employed full-time ,[27] Manufacture of electrical equipment,[3] Satisfactory,8.0,47323.0390625,0.0,3647.32373046875,0.0,0
26504.0,2019.0,[1] female,64.0,2.0,0.0,10.5,[-1] Employed full-time ,,[3] Satisfactory,8.0,48949.8984375,0.0,3859.7900390625,0.0,0
9490.0,2015.0,[0] male,79.0,2.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,1
9490.0,2016.0,[0] male,80.0,2.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,1
9490.0,2017.0,[0] male,81.0,2.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,1
9490.0,2018.0,[0] male,82.0,2.0,0.0,18.0,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,1
9490.0,2019.0,[0] male,83.0,2.0,0.0,18.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,1
26794.0,2015.0,[1] female,83.0,1.0,0.0,10.0,[5] Not employed,,[5] Badly ,5.0,0.0,0.0,0.0,0.0,0
26794.0,2016.0,[1] female,84.0,1.0,0.0,10.0,[5] Not employed,,[4] Not so well ,7.0,0.0,0.0,0.0,0.0,0
26794.0,2017.0,[1] female,85.0,1.0,0.0,10.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
26794.0,2018.0,[1] female,86.0,1.0,0.0,10.0,[5] Not employed,,[3] Satisfactory,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
16831.0,2015.0,[1] female,50.0,4.0,0.0,9.0,[5] Not employed,,[5] Badly ,4.0,0.0,0.0,0.0,0.0,0
16831.0,2016.0,[1] female,51.0,3.0,0.0,9.0,[5] Not employed,,[4] Not so well ,4.0,0.0,0.0,0.0,0.0,0
5085.0,2015.0,[1] female,66.0,1.0,0.0,10.5,[5] Not employed,,[4] Not so well ,5.0,0.0,0.0,0.0,0.0,0
5085.0,2016.0,[1] female,67.0,1.0,0.0,10.5,[5] Not employed,,[4] Not so well ,6.0,0.0,0.0,0.0,0.0,0
5085.0,2017.0,[1] female,68.0,1.0,0.0,10.5,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,0
5085.0,2018.0,[1] female,69.0,1.0,0.0,10.5,[5] Not employed,,[4] Not so well ,8.0,0.0,0.0,0.0,0.0,0
5085.0,2019.0,[1] female,70.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
23098.0,2015.0,[1] female,34.0,7.0,5.0,10.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
23098.0,2016.0,[1] female,35.0,7.0,5.0,10.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
23098.0,2017.0,[1] female,36.0,7.0,5.0,10.0,[5] Not employed,,[2] Well ,6.0,0.0,0.0,0.0,0.0,0
23098.0,2018.0,[1] female,37.0,7.0,5.0,10.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
23098.0,2019.0,[1] female,38.0,7.0,5.0,10.0,[5] Not employed,,[3] Satisfactory,5.0,0.0,0.0,0.0,0.0,0
1091.0,2015.0,[1] female,57.0,3.0,1.0,15.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,1
1091.0,2016.0,[1] female,58.0,3.0,1.0,15.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,1
10306.0,2015.0,[1] female,70.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,3.0,0.0,0.0,0.0,0.0,0
10306.0,2016.0,[1] female,71.0,2.0,0.0,9.0,[5] Not employed,,[4] Not so well ,3.0,0.0,0.0,0.0,0.0,0
10306.0,2017.0,[1] female,72.0,2.0,0.0,9.0,[5] Not employed,,[4] Not so well ,3.0,0.0,0.0,0.0,0.0,0
10306.0,2018.0,[1] female,73.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,7.0,0.0,0.0,0.0,0.0,0
10306.0,2019.0,[1] female,74.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,6.0,0.0,0.0,0.0,0.0,0
8334.0,2015.0,[0] male,75.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,5.0,0.0,0.0,0.0,0.0,0
8334.0,2016.0,[0] male,76.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
8334.0,2017.0,[0] male,77.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
8334.0,2018.0,[0] male,78.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
8334.0,2019.0,[0] male,79.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
30240.0,2015.0,[0] male,90.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
30240.0,2016.0,[0] male,91.0,2.0,0.0,10.5,[5] Not employed,,[5] Badly ,8.0,0.0,0.0,0.0,0.0,0
30240.0,2017.0,[0] male,92.0,2.0,0.0,10.5,[5] Not employed,,[5] Badly ,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
15057.0,2015.0,[1] female,57.0,2.0,0.0,10.5,[-2] Employed part-time,[87] Homes (excluding rest homes and vacation homes),[4] Not so well ,4.0,26456.88671875,0.0,1779.3292236328125,0.0,0
15057.0,2016.0,[1] female,58.0,2.0,0.0,10.5,[5] Not employed,,[4] Not so well ,6.0,10088.6025390625,0.0,0.0,0.0,0
15057.0,2017.0,[1] female,59.0,2.0,0.0,10.5,[-2] Employed part-time,[87] Homes (excluding rest homes and vacation homes),[4] Not so well ,6.0,33171.75,0.0,921.4935302734375,0.0,0
15057.0,2018.0,[1] female,60.0,2.0,0.0,10.5,[4] Irregular employment or in marginal,[87] Homes (excluding rest homes and vacation homes),[3] Satisfactory,7.0,25278.126953125,4914.837890625,178.00424194335938,0.0,0
15057.0,2019.0,[1] female,61.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,6.0,28738.326171875,0.0,0.0,0.0,0
16077.0,2015.0,[1] female,78.0,1.0,0.0,10.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
16077.0,2016.0,[1] female,79.0,1.0,0.0,10.0,[5] Not employed,,[4] Not so well ,3.0,0.0,0.0,0.0,0.0,0
16077.0,2017.0,[1] female,80.0,1.0,0.0,10.0,[5] Not employed,,[5] Badly ,3.0,0.0,0.0,0.0,0.0,0
23675.0,2015.0,[1] female,72.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
23675.0,2016.0,[1] female,73.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
23675.0,2017.0,[1] female,74.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
23675.0,2018.0,[1] female,75.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
23675.0,2019.0,[1] female,76.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
26511.0,2015.0,[0] male,75.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
26511.0,2016.0,[0] male,76.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
26511.0,2017.0,[0] male,77.0,2.0,0.0,10.5,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
26511.0,2018.0,[0] male,78.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
26511.0,2019.0,[0] male,79.0,2.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,9.0,0.0,0.0,0.0,0.0,0
30961.0,2015.0,[1] female,77.0,1.0,0.0,10.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
30961.0,2016.0,[1] female,78.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
30961.0,2017.0,[1] female,79.0,1.0,0.0,10.5,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
30961.0,2018.0,[1] female,80.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
30961.0,2019.0,[1] female,81.0,1.0,0.0,10.5,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
9728.0,2015.0,[0] male,35.0,3.0,1.0,9.0,[-1] Employed full-time ,[80] Guard and security services and detective agencies,[2] Well ,8.0,34416.203125,0.0,3342.97216796875,0.0,0
9728.0,2016.0,[0] male,36.0,3.0,1.0,9.0,[-1] Employed full-time ,[80] Guard and security services and detective agencies,[2] Well ,8.0,59243.53125,0.0,5032.86572265625,0.0,0
9728.0,2018.0,[0] male,38.0,3.0,1.0,9.0,[-1] Employed full-time ,,[2] Well ,8.0,45906.5234375,0.0,3644.34228515625,0.0,0
9728.0,2019.0,[0] male,39.0,3.0,1.0,9.0,[-1] Employed full-time ,[80] Guard and security services and detective agencies,[2] Well ,8.0,57577.68359375,0.0,5000.17138671875,0.0,0
17282.0,2015.0,[0] male,56.0,3.0,0.0,15.0,[-1] Employed full-time ,[24] Metal production and processing,[2] Well ,8.0,238066.671875,0.0,19869.216796875,0.0,1
13959.0,2015.0,[1] female,73.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
13959.0,2016.0,[1] female,74.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
13959.0,2017.0,[1] female,75.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
13959.0,2018.0,[1] female,76.0,2.0,0.0,9.0,[5] Not employed,,[3] Satisfactory,8.0,0.0,0.0,0.0,0.0,0
13959.0,2019.0,[1] female,77.0,2.0,0.0,9.0,[5] Not employed,,[2] Well ,8.0,0.0,0.0,0.0,0.0,0
8427.0,2015.0,[1] female,67.0,2.0,0.0,11.0,[5] Not employed,,[2] Well ,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
8427.0,2016.0,[1] female,68.0,2.0,0.0,11.0,[5] Not employed,,[1] Very well ,[10] completely satisfied 10,0.0,0.0,0.0,0.0,0
8427.0,2017.0,[1] female,69.0,2.0,0.0,11.0,[5] Not employed,,[2] Well ,9.0,0.0,0.0,0.0,0.0,0
